10.81665383
10.29563014
1
3
3
9.219544457
1
6
10
3
2
1
0
1
0
1
2
4
5
6.32455532
7.071067812
13.60147051
8.544003745
9.055385138
10.04987562
15.5241747
14.14213562
13.15294644
3.16227766
10.44030651
1
2
6.708203932
5
6
4.472135955
7.810249676
6
3
4.242640687
9.486832981
1.414213562
0
0
8.544003745
2
2
6.08276253
6.32455532
6.708203932
13.41640786
14.31782106
8.485281374
5
4
3
2
1
0
1
0
1
1.414213562
2
3
4
5
4
5
6.708203932
5.656854249
8.544003745
9.486832981
6.708203932
6.32455532
8.544003745
16.40121947
17.02938637
15
